##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
metaphase/anaphase transition of mitotic cell cycle	Gene Ontology	GO:0007091	1	16	0.853524256987	0.999997412981	Barthea16840	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007091
mRNA modification	Gene Ontology	GO:0016556	1	16	0.853524256987	0.999997412981	Barthea41997	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016556
DNA repair	Gene Ontology	GO:0006281	24	246	0.855418318941	0.999997412981	Barthea27134|Barthea41111|Barthea08744|Barthea30155|Barthea36098|Barthea30223|Barthea07846|Barthea12167|Barthea07967|Barthea09330|Barthea45911|Barthea35269|Barthea00707|Barthea41538|Barthea44134|Barthea42733|Barthea24479|Barthea25967|Barthea29751|Barthea46334|Barthea18771|Barthea43021|Barthea40341|Barthea42745	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006281
cellular response to salt stress	Gene Ontology	GO:0071472	5	62	0.855968571703	0.999997412981	Barthea19269|Barthea10486|Barthea32196|Barthea35290|Barthea21000	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071472
regulation of meristem structural organization	Gene Ontology	GO:0009934	5	62	0.855968571703	0.999997412981	Barthea18754|Barthea44708|Barthea34889|Barthea42883|Barthea37828	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009934
galactolipid biosynthetic process	Gene Ontology	GO:0019375	2	29	0.858238193279	0.999997412981	Barthea43374|Barthea03325	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019375
response to molecule of fungal origin	Gene Ontology	GO:0002238	2	29	0.858238193279	0.999997412981	Barthea09721|Barthea12158	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002238
kinetochore	Gene Ontology	GO:0000776	2	29	0.858238193279	0.999997412981	Barthea07710|Barthea03827	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000776
root meristem growth	Gene Ontology	GO:0010449	2	29	0.858238193279	0.999997412981	Barthea05351|Barthea29141	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010449
nuclear chromosome, telomeric region	Gene Ontology	GO:0000784	2	29	0.858238193279	0.999997412981	Barthea08744|Barthea13475	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000784
vernalization response	Gene Ontology	GO:0010048	2	29	0.858238193279	0.999997412981	Barthea39654|Barthea19144	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010048
tryptophan biosynthetic process	Gene Ontology	GO:0000162	2	29	0.858238193279	0.999997412981	Barthea29076|Barthea29256	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000162
Golgi cis cisterna	Gene Ontology	GO:0000137	7	83	0.858537294066	0.999997412981	Barthea01869|Barthea14006|Barthea37734|Barthea39535|Barthea17642|Barthea44716|Barthea08259	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000137
fatty acid beta-oxidation	Gene Ontology	GO:0006635	6	73	0.860685588136	0.999997412981	Barthea13842|Barthea25327|Barthea10426|Barthea08754|Barthea38558|Barthea29846	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006635
regulation of pH	Gene Ontology	GO:0006885	3	41	0.862798858171	0.999997412981	Barthea33460|Barthea44005|Barthea27194	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006885
monovalent cation:proton antiporter activity	Gene Ontology	GO:0005451	3	41	0.862798858171	0.999997412981	Barthea33460|Barthea44005|Barthea27194	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005451
monovalent inorganic cation transport	Gene Ontology	GO:0015672	3	41	0.862798858171	0.999997412981	Barthea33460|Barthea44005|Barthea27194	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015672
P-body	Gene Ontology	GO:0000932	9	104	0.864346603614	0.999997412981	Barthea28913|Barthea25132|Barthea36924|Barthea33465|Barthea01349|Barthea17683|Barthea01394|Barthea41044|Barthea20836	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000932
cell redox homeostasis	Gene Ontology	GO:0045454	13	144	0.867763801919	0.999997412981	Barthea46279|Barthea39558|Barthea37734|Barthea33892|Barthea40011|Barthea12218|Barthea22218|Barthea46285|Barthea11322|Barthea17744|Barthea19986|Barthea28700|Barthea27144	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0045454
response to absence of light	Gene Ontology	GO:0009646	6	74	0.868523512818	0.999997412981	Barthea24214|Barthea26550|Barthea08610|Barthea28862|Barthea17385|Barthea29517	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009646
calcium:proton antiporter activity	Gene Ontology	GO:0015369	1	17	0.869177312899	0.999997412981	Barthea38376	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015369
sporopollenin biosynthetic process	Gene Ontology	GO:0080110	1	17	0.869177312899	0.999997412981	Barthea26976	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0080110
regulation of innate immune response	Gene Ontology	GO:0045088	1	17	0.869177312899	0.999997412981	Barthea45092	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0045088
L-malate dehydrogenase activity	Gene Ontology	GO:0030060	1	17	0.869177312899	0.999997412981	Barthea20785	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030060
photosystem I reaction center	Gene Ontology	GO:0009538	1	17	0.869177312899	0.999997412981	Barthea43063	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009538
UDP-D-xylose biosynthetic process	Gene Ontology	GO:0033320	1	17	0.869177312899	0.999997412981	Barthea26600	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0033320
removal of superoxide radicals	Gene Ontology	GO:0019430	1	17	0.869177312899	0.999997412981	Barthea21523	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019430
chromocenter	Gene Ontology	GO:0010369	1	17	0.869177312899	0.999997412981	Barthea46102	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010369
formation of translation preinitiation complex	Gene Ontology	GO:0001731	1	17	0.869177312899	0.999997412981	Barthea07861	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001731
beta-amyrin synthase activity	Gene Ontology	GO:0042300	1	17	0.869177312899	0.999997412981	Barthea17262	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0042300
polyamine biosynthetic process	Gene Ontology	GO:0006596	1	17	0.869177312899	0.999997412981	Barthea07519	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006596
positive regulation of histone H3-K27 methylation	Gene Ontology	GO:0061087	1	17	0.869177312899	0.999997412981	Barthea19144	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0061087
nuclear dicing body	Gene Ontology	GO:0010445	1	17	0.869177312899	0.999997412981	Barthea08606	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010445
pyruvate dehydrogenase (acetyl-transferring) activity	Gene Ontology	GO:0004739	1	17	0.869177312899	0.999997412981	Barthea21170	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004739
seed oilbody biogenesis	Gene Ontology	GO:0010344	1	17	0.869177312899	0.999997412981	Barthea11176	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010344
acyl-CoA hydrolase activity	Gene Ontology	GO:0047617	1	17	0.869177312899	0.999997412981	Barthea39430	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0047617
purine nucleobase transport	Gene Ontology	GO:0006863	1	17	0.869177312899	0.999997412981	Barthea45359	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006863
lanosterol synthase activity	Gene Ontology	GO:0000250	1	17	0.869177312899	0.999997412981	Barthea17262	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000250
protein localization	Gene Ontology	GO:0008104	1	17	0.869177312899	0.999997412981	Barthea39534	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008104
translation release factor activity	Gene Ontology	GO:0003747	1	17	0.869177312899	0.999997412981	Barthea17575	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003747
protein import into chloroplast thylakoid membrane	Gene Ontology	GO:0045038	1	17	0.869177312899	0.999997412981	Barthea12422	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0045038
viral replication complex formation and maintenance	Gene Ontology	GO:0046786	1	17	0.869177312899	0.999997412981	Barthea21900	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0046786
NADH dehydrogenase (ubiquinone) activity	Gene Ontology	GO:0008137	2	30	0.870172505035	0.999997412981	Barthea22169|Barthea26126	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008137
homologous chromosome pairing at meiosis	Gene Ontology	GO:0007129	2	30	0.870172505035	0.999997412981	Barthea28449|Barthea13716	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007129
regulation of meristem development	Gene Ontology	GO:0048509	2	30	0.870172505035	0.999997412981	Barthea32820|Barthea11130	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048509
oligopeptide transport	Gene Ontology	GO:0006857	2	30	0.870172505035	0.999997412981	Barthea01893|Barthea44729	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006857
RNA polymerase II complex binding	Gene Ontology	GO:0000993	2	30	0.870172505035	0.999997412981	Barthea37313|Barthea12249	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000993
DNA clamp loader activity	Gene Ontology	GO:0003689	2	30	0.870172505035	0.999997412981	Barthea30223|Barthea45911	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003689
protein-macromolecule adaptor activity	Gene Ontology	GO:0030674	2	30	0.870172505035	0.999997412981	Barthea09947|Barthea17347	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030674
regulation of response to salt stress	Gene Ontology	GO:1901000	2	30	0.870172505035	0.999997412981	Barthea28840|Barthea17385	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1901000
proteasome core complex, alpha-subunit complex	Gene Ontology	GO:0019773	2	30	0.870172505035	0.999997412981	Barthea12299|Barthea17474	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019773
galactose metabolic process	Gene Ontology	GO:0006012	2	30	0.870172505035	0.999997412981	Barthea07806|Barthea13773	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006012
phosphate ion homeostasis	Gene Ontology	GO:0055062	2	30	0.870172505035	0.999997412981	Barthea45056|Barthea38376	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0055062
metal ion binding	Gene Ontology	GO:0046872	10	115	0.87085530478	0.999997412981	Barthea46324|Barthea19810|Barthea40693|Barthea35426|Barthea20722|Barthea04636|Barthea27048|Barthea43021|Barthea32585|Barthea15691	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0046872
mitochondrial matrix	Gene Ontology	GO:0005759	9	105	0.870882936933	0.999997412981	Barthea32191|Barthea31259|Barthea41225|Barthea21125|Barthea08780|Barthea32202|Barthea21107|Barthea34889|Barthea21134	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005759
DNA replication	Gene Ontology	GO:0006260	4	53	0.871245635501	0.999997412981	Barthea34668|Barthea35269|Barthea42412|Barthea09330	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006260
RNA polymerase II CTD heptapeptide repeat kinase activity	Gene Ontology	GO:0008353	4	53	0.871245635501	0.999997412981	Barthea13059|Barthea20712|Barthea17379|Barthea31631	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008353
reciprocal meiotic recombination	Gene Ontology	GO:0007131	4	53	0.871245635501	0.999997412981	Barthea10429|Barthea12374|Barthea19784|Barthea44719	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007131
sodium:proton antiporter activity	Gene Ontology	GO:0015385	4	53	0.871245635501	0.999997412981	Barthea33460|Barthea09646|Barthea44005|Barthea27194	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015385
solute:proton antiporter activity	Gene Ontology	GO:0015299	4	53	0.871245635501	0.999997412981	Barthea26060|Barthea33460|Barthea44005|Barthea27194	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015299
histone acetylation	Gene Ontology	GO:0016573	3	42	0.872827033049	0.999997412981	Barthea20787|Barthea30835|Barthea36739	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016573
pectate lyase activity	Gene Ontology	GO:0030570	3	42	0.872827033049	0.999997412981	Barthea24135|Barthea22881|Barthea16420	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030570
GPI anchor biosynthetic process	Gene Ontology	GO:0006506	3	42	0.872827033049	0.999997412981	Barthea37797|Barthea36609|Barthea29978	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006506
microtubule	Gene Ontology	GO:0005874	14	155	0.874617589438	0.999997412981	Barthea37665|Barthea41178|Barthea10986|Barthea13738|Barthea33015|Barthea40011|Barthea34705|Barthea03827|Barthea13716|Barthea04016|Barthea07106|Barthea33049|Barthea29850|Barthea20884	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005874
fatty acid biosynthetic process	Gene Ontology	GO:0006633	15	165	0.876120130942	0.999997412981	Barthea41007|Barthea25520|Barthea19594|Barthea12488|Barthea32978|Barthea35426|Barthea43077|Barthea35034|Barthea20579|Barthea30129|Barthea26977|Barthea22711|Barthea35386|Barthea30252|Barthea31711	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006633
root hair cell differentiation	Gene Ontology	GO:0048765	4	54	0.879786176084	0.999997412981	Barthea21473|Barthea19357|Barthea22505|Barthea29998	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048765
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Gene Ontology	GO:0000462	4	54	0.879786176084	0.999997412981	Barthea22586|Barthea44723|Barthea10213|Barthea10434	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000462
lipase activity	Gene Ontology	GO:0016298	5	65	0.880599367404	0.999997412981	Barthea34527|Barthea02138|Barthea37852|Barthea06845|Barthea28753	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016298
integral component of Golgi membrane	Gene Ontology	GO:0030173	5	65	0.880599367404	0.999997412981	Barthea41221|Barthea30451|Barthea29213|Barthea29471|Barthea13774	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030173
histone acetyltransferase activity	Gene Ontology	GO:0004402	2	31	0.881175405021	0.999997412981	Barthea30835|Barthea28488	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004402
integral component of cytoplasmic side of endoplasmic reticulum membrane	Gene Ontology	GO:0071458	2	31	0.881175405021	0.999997412981	Barthea33668|Barthea12909	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071458
nucleus organization	Gene Ontology	GO:0006997	2	31	0.881175405021	0.999997412981	Barthea14090|Barthea46102	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006997
negative regulation of defense response to bacterium	Gene Ontology	GO:1900425	2	31	0.881175405021	0.999997412981	Barthea10532|Barthea11149	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1900425
integral component of mitochondrial outer membrane	Gene Ontology	GO:0031307	2	31	0.881175405021	0.999997412981	Barthea38612|Barthea33172	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031307
regulation of ethylene-activated signaling pathway	Gene Ontology	GO:0010104	2	31	0.881175405021	0.999997412981	Barthea28513|Barthea46140	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010104
response to osmotic stress	Gene Ontology	GO:0006970	29	299	0.881683808964	0.999997412981	Barthea36379|Barthea36198|Barthea08914|Barthea29141|Barthea09458|Barthea04283|Barthea24332|Barthea35386|Barthea30792|Barthea41655|Barthea10584|Barthea28513|Barthea17385|Barthea35438|Barthea43649|Barthea33172|Barthea13933|Barthea24221|Barthea34276|Barthea28909|Barthea37050|Barthea35034|Barthea25802|Barthea17690|Barthea25908|Barthea32196|Barthea46140|Barthea25580|Barthea19558	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006970
methylated histone binding	Gene Ontology	GO:0035064	3	43	0.882200136148	0.999997412981	Barthea22623|Barthea02577|Barthea46253	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0035064
response to nitrate starvation	Gene Ontology	GO:0090548	1	18	0.883157913125	0.999997412981	Barthea29177	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0090548
cell plate assembly	Gene Ontology	GO:0000919	1	18	0.883157913125	0.999997412981	Barthea29139	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000919
triterpenoid biosynthetic process	Gene Ontology	GO:0016104	1	18	0.883157913125	0.999997412981	Barthea17262	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016104
ribosomal large subunit binding	Gene Ontology	GO:0043023	1	18	0.883157913125	0.999997412981	Barthea39003	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043023
oligosaccharyltransferase complex	Gene Ontology	GO:0008250	1	18	0.883157913125	0.999997412981	Barthea17544	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008250
acetyltransferase activity	Gene Ontology	GO:0016407	1	18	0.883157913125	0.999997412981	Barthea28955	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016407
cell fate determination	Gene Ontology	GO:0001709	1	18	0.883157913125	0.999997412981	Barthea19408	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001709
adventitious root development	Gene Ontology	GO:0048830	1	18	0.883157913125	0.999997412981	Barthea25883	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048830
