			Million years bins:
Rname	Rclass	Rfam	[0;0.3[	[0.3;0.6[	[0.6;0.9[	[0.9;1.2[	[1.2;1.5[	[1.5;1.8[	[1.8;2.1[	[2.1;2.4[	[2.4;2.7[	[2.7;3[	[3;3.3[	[3.3;3.6[	[3.6;3.9[	[3.9;4.2[	[4.2;4.5[	[4.5;4.8[	[4.8;5.1[	[5.1;5.4[	[5.4;5.7[	[5.7;6[	[6;6.3[	[6.3;6.6[	[6.6;6.9[	[6.9;7.2[	[7.2;7.5[	[7.5;7.8[	[7.8;8.1[	[8.1;8.4[	[8.4;8.7[	[8.7;9[	[9;9.3[	[9.3;9.6[	[9.6;9.9[	[9.9;10.2[	[10.2;10.5[	[10.5;10.8[	[10.8;11.1[	[11.1;11.4[	[11.4;11.7[	[11.7;12[	[12;12.3[	[12.3;12.6[	[12.6;12.9[	[12.9;13.2[	[13.2;13.5[	[13.5;13.8[	[13.8;14.1[	[14.1;14.4[	[14.4;14.7[	[14.7;15[	[15;15.3[	[15.3;15.6[	[15.6;15.9[	[15.9;16.2[	[16.2;16.5[	[16.5;16.8[	[16.8;17.1[	[17.1;17.4[	[17.4;17.7[	[17.7;18[	[18;18.3[	[18.3;18.6[	[18.6;18.9[	[18.9;19.2[	[19.2;19.5[	[19.5;19.8[	[19.8;20.1[	[20.1;20.4[	[20.4;20.7[	[20.7;21[	[21;21.3[	[21.3;21.6[	[21.6;21.9[	[21.9;22.2[	[22.2;22.5[	[22.5;22.8[	[22.8;23.1[	[23.1;23.4[	[23.4;23.7[	[23.7;24[	[24;24.3[	[24.3;24.6[	[24.6;24.9[	[24.9;25.2[	[25.2;25.5[	[25.5;25.8[	[25.8;26.1[	[26.1;26.4[	[26.4;26.7[	[26.7;27[	[27;27.3[	[27.3;27.6[	[27.6;27.9[	[27.9;28.2[	[28.2;28.5[	[28.5;28.8[	[28.8;29.1[	[29.1;29.4[	[29.4;29.7[	[29.7;30[
TE_00000214	Unknown	Unknown	3909	1863	1558	1142	553	366	328	67	248	79	0	1188	236	48	510	200	287	176	365	348	150	389	215	347	199	0	60	122	101	230	128	0	69	63	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000418	DNA	DTM	2039	435	118	140	198	419	189	225	106	340	25	33	117	817	215	395	212	109	411	63	317	0	164	422	308	130	220	111	9	0	23	83	91	34	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000538_INT	LTR	Gypsy	15007	25950	54553	34343	24927	15243	6618	6745	20577	32163	15616	10474	20353	9488	14027	15342	25306	15163	19513	20638	12708	7165	54057	19076	9585	15502	6828	20036	15636	16016	6260	6838	5258	4082	1621	1460	5771	0	859	73	457	652	995	2041	99	1270	441	1123	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000189	Unknown	Unknown	0	0	0	245	1340	6354	678	889	0	0	39	0	0	146	0	915	893	0	386	1246	294	604	2463	61	1702	1634	2152	124	1429	139	1064	182	0	316	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000656_LTR	LTR	Gypsy	417	0	0	0	0	0	0	0	479	528	49	0	749	1968	2463	185	0	0	0	0	0	0	0	54	0	0	0	0	99	103	397	504	676	1226	857	0	661	187	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000032	Unknown	Unknown	2493	2445	924	1417	2049	175	699	150	340	1058	710	559	921	400	363	218	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000123	Unknown	Unknown	0	0	0	0	0	77	0	0	0	185	0	0	127	184	266	666	1401	2037	2431	1343	2060	1592	1880	1351	1500	684	1092	1121	375	0	196	213	168	133	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000566_LTR	LTR	Gypsy	8242	340	86	272	86	2302	2278	377	0	0	0	1489	110	1	502	787	1493	1261	543	75	58	183	2541	2322	1958	2076	2468	3492	3632	3908	4270	2702	2722	1776	1583	180	806	103	382	111	1345	19	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000809_INT	LTR	Gypsy	3587	0	0	0	0	0	0	0	0	0	0	0	1952	3548	0	0	0	0	3037	0	6044	3134	0	506	0	0	0	377	1512	810	0	712	987	83	212	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000174	Unknown	Unknown	1583	7128	10080	7776	7227	3601	2945	1686	591	866	206	231	134	249	147	162	220	0	76	0	0	0	0	0	0	0	323	0	147	0	0	331	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000958_LTR	LTR	Copia	0	0	0	112	111	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001066	DNA	Helitron	2719	0	55	180	0	0	0	238	95	1576	47	196	264	225	199	287	736	557	1351	794	1921	1552	1544	2834	3718	2923	4182	4921	5335	4713	6248	3983	3405	2874	1947	2338	699	554	3820	1409	6778	11093	12123	27063	22323	9141	2930	1295	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000222	Unknown	Unknown	12108	4335	540	1649	59	152	220	0	482	440	624	219	277	90	211	297	48	0	0	86	142	176	0	128	48	300	318	105	45	0	47	144	0	0	20	0	179	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000810_LTR	LTR	Gypsy	370	0	62	0	53	0	76	52	874	492	570	1176	583	466	2488	4193	3805	4973	4753	4867	5300	1586	1075	1630	157	1557	1670	1009	2310	1215	547	1590	0	828	215	226	686	828	1590	1150	1270	2581	1620	331	923	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000990_INT	LTR	Gypsy	8019	0	154	348	91	241	669	318	997	432	2905	4496	5894	3739	3323	4155	2893	1469	922	1662	687	667	121	295	907	139	502	347	307	936	402	388	572	799	215	1024	596	0	0	582	1960	118	266	1292	2388	1016	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000631_INT	LTR	Gypsy	3495	1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	53	837	0	414	77	1638	332	463	128	0	21	164	0	474	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000301	Unknown	Unknown	0	0	0	0	67	0	59	205	485	577	167	207	105	296	0	108	554	1142	637	581	147	110	669	679	488	860	1506	672	0	0	208	95	308	335	176	642	194	0	328	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000483	MITE	DTM	386	0	0	0	0	0	39	264	0	0	37	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000492	DNA	DTM	1874	0	0	0	0	0	0	0	127	467	1237	1024	1034	641	1796	422	1613	217	686	375	1449	478	1627	308	823	256	1030	14	230	242	236	207	330	7	191	62	85	23	70	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000563_INT	LTR	Gypsy	1551	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	160	10	0	0	0	0	0	135	85	137	406	387	660	0	500	927	3477	5064	2803	64	928	290	1294	902	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000087	Unknown	Unknown	943	4065	5519	2286	3467	268	807	756	0	225	180	799	172	37	162	0	655	180	1225	1462	1207	2207	3083	3948	1803	1734	1121	1598	627	1112	474	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000260	Unknown	Unknown	0	0	0	479	668	220	729	561	563	713	2866	600	1351	570	491	1123	441	181	36	1144	845	1067	236	473	491	56	134	316	91	286	506	0	0	43	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001049_LTR	LTR	Copia	5343	1782	0	0	7162	3266	3626	4624	857	157	293	893	4217	3328	924	2847	3130	1028	1428	3723	1745	4916	3211	3436	1905	5684	5173	7009	5367	5882	4407	3689	2230	3003	667	1318	548	274	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001070	DNA	DTM	2850	0	0	34	0	0	0	0	73	41	199	283	141	501	2373	1568	553	3918	1237	391	1299	2749	485	1801	904	2075	2545	14119	18762	5262	2261	1936	190	335	200	45	260	403	1188	1073	540	67	0	33	41	81	280	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000845_LTR	LTR	Gypsy	0	99	394	235	0	496	97	209	0	139	62	0	0	0	198	0	223	99	200	143	132	203	30	181	50	143	70	157	73	58	58	84	75	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000622_LTR	LTR	Gypsy	472	0	0	0	0	0	0	472	0	0	0	0	0	0	476	0	0	434	80	0	0	123	13	0	0	123	555	103	0	165	133	123	111	0	120	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000938_LTR	LTR	Gypsy	466	0	0	930	465	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014	899	127	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000344	DNA	DTM	592	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	113	115	0	0	94	242	0	0	0	0	63	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000819_INT	LTR	Gypsy	4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4466	4480	0	0	0	2462	2241	0	917	0	0	0	1648	0	0	272	120	116	452	0	0	0	0	0	434	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000299	Unknown	Unknown	0	0	2647	709	0	614	613	293	0	0	0	0	399	0	0	0	0	0	0	0	0	94	0	176	0	264	0	146	103	0	0	0	408	0	87	164	292	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000451	DNA	DTC	1046	90	88	0	237	283	0	0	0	0	0	0	300	0	0	236	0	276	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000207	Unknown	Unknown	2382	2209	0	1682	339	0	0	140	0	627	613	1238	421	0	128	0	73	560	627	753	138	573	373	525	440	316	284	23	73	252	184	0	0	144	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000666_INT	LTR	Gypsy	8738	0	0	0	0	0	0	0	0	0	0	0	0	3783	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000976	DNA	DTM	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769	826	1605	1372	236	683	2088	1861	1080	521	1692	1175	225	697	981	218	517	184	97	0	23	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000930_INT	LTR	Gypsy	975	0	0	1200	0	283	0	0	138	106	480	267	1352	1623	2172	808	328	421	659	850	964	1006	826	798	330	704	2079	576	46	134	0	0	912	42	572	270	593	491	101	12	16	57	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000252	Unknown	Unknown	0	0	0	0	0	0	0	0	90	0	0	0	42	68	0	0	0	190	0	241	552	362	127	448	819	0	370	246	0	359	0	412	0	0	292	122	290	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000677_LTR	LTR	Gypsy	8210	0	3594	3418	4577	90	824	913	1646	138	1021	1838	701	1036	623	698	0	0	0	562	3269	2126	0	1226	1224	969	665	1285	1983	1021	714	504	2053	601	189	868	1062	1290	230	1857	562	789	569	284	568	239	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000768_INT	LTR	Gypsy	4198	0	0	0	8599	12806	4214	820	0	0	3397	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	1134	3807	2491	2053	4584	5574	4596	6118	2945	1378	2266	821	0	288	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000460	DNA	DTH	1297	736	0	104	0	449	1297	49	1597	2769	4982	4240	10291	4517	5906	2465	3467	1142	926	356	500	29	654	295	252	187	119	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000727_INT	LTR	Copia	3254	0	0	0	93	0	607	1299	6420	289	35	2852	653	0	0	90	93	0	0	812	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000953_INT	LTR	Copia	3750	0	685	275	49187	62062	42440	45029	56832	39759	18699	23360	17951	20934	18709	11153	15390	9360	2863	2121	1927	3885	2731	1620	2527	2791	1487	889	443	2432	0	802	451	0	138	0	0	159	923	697	1381	153	954	446	805	165	599	195	250	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001001_LTR	LTR	Copia	299	0	0	894	0	0	594	864	416	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000692_LTR	LTR	Copia	267	0	0	0	0	0	0	0	0	0	0	1696	1248	768	669	912	0	0	784	782	450	565	573	538	641	800	550	0	185	0	234	0	54	0	82	0	0	76	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000017	Unknown	Unknown	575	576	1374	0	64	0	576	0	288	0	0	0	0	0	0	147	0	0	0	0	0	82	157	290	0	0	57	0	0	0	57	0	83	83	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000621_LTR	LTR	Copia	750	748	60	0	0	333	0	0	0	83	0	0	0	37	0	0	0	323	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000910	MITE	DTM	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	75	0	54	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000500	DNA	DTM	903	0	339	0	0	0	64	0	62	0	62	0	0	49	0	0	0	0	61	128	112	57	203	134	140	0	289	52	202	227	134	0	0	0	0	0	122	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000600_INT	LTR	Gypsy	5949	0	0	0	4670	449	1236	3426	0	1534	2306	445	31	137	3518	2931	0	4652	622	0	96	0	0	213	0	156	249	158	455	2307	137	910	3711	77	359	1736	449	416	3277	1250	2549	4045	1509	2934	428	484	308	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000561	DNA	DTC	798	348	0	34	0	89	0	319	92	0	571	574	2081	2352	4897	3306	2575	3951	1954	1034	1320	2278	1189	551	386	667	833	907	288	273	0	0	42	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000156	Unknown	Unknown	0	0	0	83	0	0	84	0	0	211	0	153	1938	1926	975	270	574	1506	1977	1660	1245	1250	1286	2214	2747	3429	1578	3689	1977	1708	4824	2817	4407	1860	2741	0	412	2006	399	374	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000728	DNA	DTC	0	0	0	2163	1068	1095	0	0	2156	0	0	0	0	1913	0	1370	0	0	0	0	0	0	0	62	0	0	0	606	0	58	782	0	199	34	176	436	137	37	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000071	Unknown	Unknown	831	2615	9153	2132	1650	0	792	0	815	1001	0	0	273	299	720	0	159	745	0	0	0	0	0	0	0	129	0	129	142	0	257	517	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000915_LTR	LTR	Gypsy	468	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	878	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000849_LTR	LTR	Gypsy	53	0	0	0	0	45	0	0	0	0	51	0	0	48	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000528	DNA	DTM	688	0	0	0	0	0	37	0	0	0	0	0	377	111	342	683	799	234	632	285	968	1675	1334	489	897	874	823	1230	523	546	672	843	323	224	197	429	41	160	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000902	DNA	DTM	1053	0	0	0	0	0	0	0	0	0	0	0	61	0	90	0	0	69	234	0	0	401	789	636	462	1852	1813	1821	2343	3084	724	3644	1280	2098	373	259	519	75	465	183	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000744	MITE	DTM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
